TimeWindow  TotalIterations  Iterations  Convergence  
6282  48312  8  1  
6283  48321  9  1  
6284  48329  8  1  
6285  48337  8  1  
6286  48346  9  1  
6287  48355  9  1  
6288  48362  7  1  
6289  48370  8  1  
6290  48379  9  1  
6291  48388  9  1  
6292  48397  9  1  
6293  48405  8  1  
6294  48414  9  1  
6295  48425  11  1  
6296  48436  11  1  
6297  48447  11  1  
6298  48456  9  1  
6299  48465  9  1  
6300  48475  10  1  
6301  48485  10  1  
6302  48494  9  1  
6303  48503  9  1  
6304  48511  8  1  
6305  48521  10  1  
6306  48531  10  1  
6307  48541  10  1  
6308  48550  9  1  
6309  48560  10  1  
6310  48569  9  1  
6311  48580  11  1  
6312  48589  9  1  
6313  48599  10  1  
6314  48609  10  1  
6315  48619  10  1  
6316  48628  9  1  
6317  48638  10  1  
6318  48647  9  1  
6319  48657  10  1  
6320  48666  9  1  
6321  48676  10  1  
6322  48686  10  1  
6323  48696  10  1  
6324  48706  10  1  
6325  48716  10  1  
6326  48727  11  1  
6327  48737  10  1  
6328  48748  11  1  
6329  48759  11  1  
6330  48770  11  1  
6331  48780  10  1  
6332  48790  10  1  
6333  48801  11  1  
6334  48810  9  1  
6335  48821  11  1  
6336  48831  10  1  
6337  48842  11  1  
6338  48853  11  1  
6339  48862  9  1  
6340  48874  12  1  
6341  48884  10  1  
6342  48894  10  1  
6343  48905  11  1  
6344  48916  11  1  
6345  48926  10  1  
6346  48934  8  1  
6347  48944  10  1  
6348  48952  8  1  
6349  48962  10  1  
6350  48972  10  1  
6351  48981  9  1  
6352  48990  9  1  
6353  49001  11  1  
6354  49009  8  1  
6355  49018  9  1  
6356  49027  9  1  
6357  49036  9  1  
6358  49046  10  1  
6359  49057  11  1  
6360  49067  10  1  
6361  49077  10  1  
6362  49086  9  1  
6363  49097  11  1  
6364  49106  9  1  
6365  49115  9  1  
6366  49124  9  1  
6367  49133  9  1  
6368  49141  8  1  
6369  49149  8  1  
6370  49158  9  1  
6371  49167  9  1  
6372  49177  10  1  
6373  49186  9  1  
6374  49194  8  1  
6375  49202  8  1  
6376  49211  9  1  
6377  49219  8  1  
6378  49227  8  1  
6379  49235  8  1  
6380  49244  9  1  
6381  49253  9  1  
6382  49261  8  1  
6383  49269  8  1  
6384  49276  7  1  
6385  49282  6  1  
6386  49290  8  1  
6387  49298  8  1  
6388  49306  8  1  
6389  49314  8  1  
6390  49322  8  1  
6391  49329  7  1  
6392  49338  9  1  
6393  49346  8  1  
6394  49354  8  1  
6395  49362  8  1  
6396  49370  8  1  
6397  49378  8  1  
6398  49386  8  1  
6399  49394  8  1  
6400  49403  9  1  
6401  49412  9  1  
6402  49421  9  1  
6403  49430  9  1  
6404  49438  8  1  
6405  49446  8  1  
6406  49454  8  1  
6407  49463  9  1  
6408  49472  9  1  
6409  49481  9  1  
6410  49490  9  1  
6411  49498  8  1  
6412  49506  8  1  
6413  49515  9  1  
6414  49523  8  1  
6415  49532  9  1  
6416  49540  8  1  
6417  49549  9  1  
6418  49559  10  1  
6419  49568  9  1  
6420  49578  10  1  
6421  49587  9  1  
6422  49595  8  1  
6423  49605  10  1  
6424  49614  9  1  
6425  49623  9  1  
6426  49631  8  1  
6427  49640  9  1  
6428  49650  10  1  
6429  49661  11  1  
6430  49671  10  1  
6431  49681  10  1  
6432  49691  10  1  
6433  49700  9  1  
6434  49711  11  1  
6435  49722  11  1  
6436  49732  10  1  
6437  49743  11  1  
6438  49754  11  1  
6439  49764  10  1  
6440  49774  10  1  
6441  49787  13  1  
6442  49797  10  1  
6443  49807  10  1  
6444  49817  10  1  
6445  49827  10  1  
6446  49838  11  1  
6447  49848  10  1  
6448  49859  11  1  
6449  49872  13  1  
6450  49884  12  1  
6451  49896  12  1  
6452  49907  11  1  
6453  49918  11  1  
6454  49929  11  1  
6455  49941  12  1  
6456  49952  11  1  
6457  49964  12  1  
6458  49973  9  1  
6459  49987  14  1  
6460  49999  12  1  
6461  50011  12  1  
6462  50022  11  1  
6463  50033  11  1  
6464  50044  11  1  
6465  50056  12  1  
6466  50068  12  1  
6467  50080  12  1  
6468  50093  13  1  
6469  50105  12  1  
6470  50117  12  1  
6471  50129  12  1  
6472  50139  10  1  
6473  50151  12  1  
6474  50162  11  1  
6475  50173  11  1  
6476  50183  10  1  
6477  50193  10  1  
6478  50204  11  1  
6479  50215  11  1  
6480  50225  10  1  
6481  50236  11  1  
6482  50247  11  1  
6483  50258  11  1  
6484  50269  11  1  
6485  50279  10  1  
6486  50290  11  1  
6487  50301  11  1  
6488  50312  11  1  
6489  50323  11  1  
6490  50332  9  1  
6491  50342  10  1  
6492  50350  8  1  
6493  50361  11  1  
6494  50372  11  1  
6495  50382  10  1  
6496  50391  9  1  
6497  50400  9  1  
6498  50410  10  1  
6499  50419  9  1  
6500  50429  10  1  
6501  50439  10  1  
6502  50449  10  1  
6503  50460  11  1  
6504  50469  9  1  
6505  50479  10  1  
6506  50487  8  1  
6507  50496  9  1  
6508  50507  11  1  
6509  50515  8  1  
6510  50525  10  1  
6511  50535  10  1  
6512  50544  9  1  
6513  50554  10  1  
6514  50564  10  1  
6515  50574  10  1  
6516  50584  10  1  
6517  50592  8  1  
6518  50602  10  1  
6519  50612  10  1  
6520  50622  10  1  
6521  50633  11  1  
6522  50643  10  1  
6523  50652  9  1  
6524  50662  10  1  
6525  50671  9  1  
6526  50679  8  1  
6527  50688  9  1  
6528  50697  9  1  
6529  50705  8  1  
6530  50714  9  1  
6531  50723  9  1  
6532  50732  9  1  
6533  50740  8  1  
6534  50752  12  1  
6535  50760  8  1  
6536  50771  11  1  
6537  50781  10  1  
6538  50790  9  1  
6539  50800  10  1  
6540  50809  9  1  
6541  50820  11  1  
6542  50830  10  1  
6543  50839  9  1  
6544  50849  10  1  
6545  50858  9  1  
6546  50869  11  1  
6547  50879  10  1  
6548  50888  9  1  
6549  50898  10  1  
6550  50907  9  1  
6551  50917  10  1  
6552  50925  8  1  
6553  50933  8  1  
6554  50941  8  1  
6555  50949  8  1  
6556  50958  9  1  
6557  50968  10  1  
6558  50978  10  1  
6559  50988  10  1  
6560  51000  12  1  
6561  51010  10  1  
6562  51020  10  1  
6563  51032  12  1  
6564  51044  12  1  
6565  51054  10  1  
6566  51065  11  1  
6567  51074  9  1  
6568  51085  11  1  
6569  51097  12  1  
6570  51108  11  1  
6571  51118  10  1  
6572  51128  10  1  
6573  51138  10  1  
6574  51148  10  1  
6575  51160  12  1  
6576  51172  12  1  
6577  51183  11  1  
6578  51193  10  1  
6579  51204  11  1  
6580  51214  10  1  
6581  51223  9  1  
6582  51232  9  1  
6583  51241  9  1  
6584  51252  11  1  
6585  51262  10  1  
6586  51270  8  1  
6587  51280  10  1  
6588  51290  10  1  
6589  51299  9  1  
6590  51308  9  1  
6591  51316  8  1  
6592  51325  9  1  
6593  51333  8  1  
6594  51343  10  1  
6595  51351  8  1  
6596  51360  9  1  
6597  51369  9  1  
6598  51378  9  1  
6599  51386  8  1  
6600  51395  9  1  
6601  51404  9  1  
6602  51412  8  1  
6603  51421  9  1  
6604  51430  9  1  
6605  51440  10  1  
6606  51449  9  1  
6607  51458  9  1  
6608  51467  9  1  
6609  51476  9  1  
6610  51485  9  1  
6611  51492  7  1  
6612  51502  10  1  
6613  51511  9  1  
6614  51519  8  1  
6615  51528  9  1  
6616  51538  10  1  
6617  51547  9  1  
6618  51555  8  1  
6619  51564  9  1  
6620  51573  9  1  
6621  51582  9  1  
6622  51590  8  1  
6623  51597  7  1  
6624  51605  8  1  
6625  51613  8  1  
6626  51622  9  1  
6627  51631  9  1  
6628  51639  8  1  
6629  51647  8  1  
6630  51656  9  1  
6631  51664  8  1  
6632  51673  9  1  
6633  51681  8  1  
6634  51691  10  1  
6635  51701  10  1  
6636  51708  7  1  
6637  51716  8  1  
6638  51725  9  1  
6639  51734  9  1  
6640  51742  8  1  
6641  51751  9  1  
6642  51760  9  1  
6643  51770  10  1  
6644  51779  9  1  
6645  51789  10  1  
6646  51799  10  1  
6647  51810  11  1  
6648  51821  11  1  
6649  51829  8  1  
6650  51839  10  1  
6651  51848  9  1  
6652  51858  10  1  
6653  51867  9  1  
6654  51876  9  1  
6655  51885  9  1  
6656  51895  10  1  
6657  51903  8  1  
6658  51912  9  1  
6659  51921  9  1  
6660  51931  10  1  
6661  51940  9  1  
6662  51952  12  1  
6663  51963  11  1  
6664  51973  10  1  
6665  51982  9  1  
6666  51993  11  1  
6667  52002  9  1  
6668  52014  12  1  
6669  52025  11  1  
6670  52037  12  1  
6671  52047  10  1  
6672  52058  11  1  
6673  52071  13  1  
6674  52085  14  1  
6675  52096  11  1  
6676  52108  12  1  
6677  52120  12  1  
6678  52133  13  1  
6679  52144  11  1  
6680  52156  12  1  
6681  52168  12  1  
6682  52179  11  1  
6683  52190  11  1  
6684  52201  11  1  
6685  52211  10  1  
6686  52221  10  1  
6687  52233  12  1  
6688  52243  10  1  
6689  52253  10  1  
6690  52263  10  1  
6691  52274  11  1  
6692  52285  11  1  
6693  52296  11  1  
6694  52306  10  1  
6695  52316  10  1  
6696  52327  11  1  
6697  52338  11  1  
6698  52346  8  1  
6699  52356  10  1  
6700  52365  9  1  
6701  52375  10  1  
6702  52385  10  1  
6703  52395  10  1  
6704  52403  8  1  
6705  52410  7  1  
6706  52417  7  1  
6707  52425  8  1  
6708  52433  8  1  
6709  52442  9  1  
6710  52450  8  1  
6711  52459  9  1  
6712  52467  8  1  
6713  52475  8  1  
6714  52483  8  1  
6715  52492  9  1  
6716  52500  8  1  
6717  52509  9  1  
6718  52517  8  1  
6719  52525  8  1  
6720  52533  8  1  
6721  52543  10  1  
6722  52552  9  1  
6723  52562  10  1  
6724  52571  9  1  
6725  52581  10  1  
6726  52589  8  1  
6727  52598  9  1  
6728  52608  10  1  
6729  52616  8  1  
6730  52625  9  1  
6731  52632  7  1  
6732  52640  8  1  
6733  52650  10  1  
6734  52659  9  1  
6735  52668  9  1  
6736  52676  8  1  
6737  52684  8  1  
6738  52692  8  1  
6739  52700  8  1  
6740  52708  8  1  
6741  52716  8  1  
6742  52725  9  1  
6743  52734  9  1  
6744  52742  8  1  
6745  52751  9  1  
6746  52759  8  1  
6747  52768  9  1  
6748  52776  8  1  
6749  52785  9  1  
6750  52793  8  1  
6751  52802  9  1  
6752  52811  9  1  
6753  52820  9  1  
6754  52829  9  1  
6755  52838  9  1  
6756  52847  9  1  
6757  52856  9  1  
6758  52867  11  1  
6759  52876  9  1  
6760  52886  10  1  
6761  52895  9  1  
6762  52904  9  1  
6763  52912  8  1  
6764  52921  9  1  
6765  52933  12  1  
6766  52944  11  1  
6767  52953  9  1  
6768  52963  10  1  
6769  52972  9  1  
6770  52982  10  1  
6771  52992  10  1  
6772  53001  9  1  
6773  53011  10  1  
6774  53020  9  1  
6775  53030  10  1  
6776  53040  10  1  
6777  53050  10  1  
6778  53060  10  1  
6779  53073  13  1  
6780  53083  10  1  
6781  53094  11  1  
6782  53104  10  1  
6783  53111  7  1  
6784  53120  9  1  
6785  53130  10  1  
6786  53139  9  1  
6787  53148  9  1  
6788  53159  11  1  
6789  53168  9  1  
6790  53177  9  1  
6791  53188  11  1  
6792  53198  10  1  
6793  53209  11  1  
6794  53220  11  1  
6795  53230  10  1  
6796  53240  10  1  
6797  53249  9  1  
6798  53258  9  1  
6799  53267  9  1  
6800  53277  10  1  
6801  53287  10  1  
6802  53296  9  1  
6803  53305  9  1  
6804  53314  9  1  
6805  53323  9  1  
6806  53333  10  1  
6807  53343  10  1  
6808  53353  10  1  
6809  53363  10  1  
6810  53372  9  1  
6811  53381  9  1  
6812  53392  11  1  
6813  53401  9  1  
6814  53410  9  1  
6815  53420  10  1  
6816  53429  9  1  
6817  53439  10  1  
6818  53449  10  1  
6819  53458  9  1  
6820  53467  9  1  
6821  53476  9  1  
6822  53487  11  1  
6823  53496  9  1  
6824  53505  9  1  
6825  53513  8  1  
6826  53522  9  1  
6827  53531  9  1  
6828  53540  9  1  
6829  53548  8  1  
6830  53558  10  1  
6831  53568  10  1  
6832  53577  9  1  
6833  53587  10  1  
6834  53596  9  1  
6835  53605  9  1  
6836  53615  10  1  
6837  53622  7  1  
6838  53630  8  1  
6839  53639  9  1  
6840  53647  8  1  
6841  53655  8  1  
6842  53663  8  1  
6843  53673  10  1  
6844  53683  10  1  
6845  53691  8  1  
6846  53700  9  1  
6847  53708  8  1  
6848  53717  9  1  
6849  53726  9  1  
6850  53735  9  1  
6851  53744  9  1  
6852  53754  10  1  
6853  53764  10  1  
6854  53774  10  1  
6855  53782  8  1  
6856  53792  10  1  
6857  53801  9  1  
6858  53811  10  1  
6859  53821  10  1  
6860  53833  12  1  
6861  53843  10  1  
6862  53854  11  1  
6863  53863  9  1  
6864  53871  8  1  
6865  53879  8  1  
6866  53889  10  1  
6867  53898  9  1  
6868  53907  9  1  
6869  53916  9  1  
6870  53924  8  1  
6871  53935  11  1  
6872  53945  10  1  
6873  53955  10  1  
6874  53964  9  1  
6875  53974  10  1  
6876  53984  10  1  
6877  53993  9  1  
6878  54002  9  1  
6879  54013  11  1  
6880  54023  10  1  
6881  54034  11  1  
6882  54044  10  1  
6883  54056  12  1  
6884  54067  11  1  
6885  54077  10  1  
6886  54087  10  1  
6887  54098  11  1  
6888  54109  11  1  
6889  54119  10  1  
6890  54130  11  1  
6891  54140  10  1  
6892  54149  9  1  
6893  54157  8  1  
6894  54167  10  1  
6895  54176  9  1  
6896  54184  8  1  
6897  54194  10  1  
6898  54204  10  1  
6899  54216  12  1  
6900  54230  14  1  
6901  54240  10  1  
6902  54250  10  1  
6903  54259  9  1  
6904  54269  10  1  
6905  54278  9  1  
6906  54287  9  1  
6907  54297  10  1  
6908  54306  9  1  
6909  54315  9  1  
6910  54325  10  1  
6911  54335  10  1  
6912  54344  9  1  
6913  54354  10  1  
6914  54364  10  1  
6915  54374  10  1  
6916  54384  10  1  
6917  54392  8  1  
6918  54400  8  1  
6919  54409  9  1  
6920  54418  9  1  
6921  54427  9  1  
6922  54436  9  1  
6923  54444  8  1  
6924  54454  10  1  
6925  54462  8  1  
6926  54470  8  1  
6927  54477  7  1  
6928  54486  9  1  
6929  54493  7  1  
6930  54501  8  1  
6931  54511  10  1  
6932  54519  8  1  
6933  54526  7  1  
6934  54534  8  1  
6935  54542  8  1  
6936  54550  8  1  
6937  54558  8  1  
6938  54566  8  1  
6939  54574  8  1  
6940  54582  8  1  
6941  54592  10  1  
6942  54600  8  1  
6943  54608  8  1  
6944  54616  8  1  
6945  54624  8  1  
6946  54633  9  1  
6947  54641  8  1  
6948  54649  8  1  
6949  54656  7  1  
6950  54665  9  1  
6951  54673  8  1  
6952  54682  9  1  
6953  54691  9  1  
6954  54700  9  1  
6955  54710  10  1  
6956  54720  10  1  
6957  54730  10  1  
6958  54741  11  1  
6959  54749  8  1  
6960  54756  7  1  
6961  54766  10  1  
6962  54775  9  1  
6963  54786  11  1  
6964  54797  11  1  
6965  54808  11  1  
6966  54817  9  1  
6967  54826  9  1  
6968  54835  9  1  
6969  54847  12  1  
6970  54856  9  1  
6971  54864  8  1  
6972  54873  9  1  
6973  54882  9  1  
6974  54891  9  1  
6975  54902  11  1  
6976  54911  9  1  
6977  54920  9  1  
6978  54929  9  1  
6979  54940  11  1  
6980  54951  11  1  
6981  54962  11  1  
6982  54971  9  1  
6983  54982  11  1  
6984  54990  8  1  
6985  55000  10  1  
6986  55012  12  1  
6987  55023  11  1  
6988  55034  11  1  
6989  55044  10  1  
6990  55054  10  1  
6991  55064  10  1  
6992  55074  10  1  
6993  55085  11  1  
6994  55095  10  1  
6995  55106  11  1  
6996  55115  9  1  
6997  55125  10  1  
6998  55134  9  1  
6999  55145  11  1  
7000  55158  13  1  
7001  55169  11  1  
7002  55180  11  1  
7003  55191  11  1  
7004  55202  11  1  
7005  55212  10  1  
7006  55223  11  1  
7007  55233  10  1  
7008  55244  11  1  
7009  55253  9  1  
7010  55263  10  1  
7011  55273  10  1  
7012  55282  9  1  
7013  55292  10  1  
7014  55301  9  1  
7015  55310  9  1  
7016  55320  10  1  
7017  55329  9  1  
7018  55339  10  1  
7019  55349  10  1  
7020  55359  10  1  
7021  55368  9  1  
7022  55376  8  1  
7023  55385  9  1  
7024  55395  10  1  
7025  55404  9  1  
7026  55415  11  1  
7027  55424  9  1  
7028  55433  9  1  
7029  55442  9  1  
7030  55451  9  1  
7031  55461  10  1  
7032  55469  8  1  
7033  55477  8  1  
7034  55486  9  1  
7035  55495  9  1  
7036  55504  9  1  
7037  55513  9  1  
7038  55523  10  1  
7039  55531  8  1  
7040  55539  8  1  
7041  55548  9  1  
7042  55558  10  1  
7043  55567  9  1  
7044  55575  8  1  
7045  55583  8  1  
7046  55592  9  1  
7047  55599  7  1  
7048  55608  9  1  
7049  55616  8  1  
7050  55624  8  1  
7051  55632  8  1  
7052  55640  8  1  
7053  55648  8  1  
7054  55657  9  1  
7055  55666  9  1  
7056  55674  8  1  
7057  55684  10  1  
7058  55693  9  1  
7059  55703  10  1  
7060  55711  8  1  
7061  55721  10  1  
7062  55730  9  1  
7063  55739  9  1  
7064  55747  8  1  
7065  55756  9  1  
7066  55765  9  1  
7067  55774  9  1  
7068  55781  7  1  
7069  55789  8  1  
7070  55798  9  1  
7071  55807  9  1  
7072  55817  10  1  
7073  55826  9  1  
7074  55836  10  1  
7075  55846  10  1  
7076  55855  9  1  
7077  55863  8  1  
7078  55873  10  1  
7079  55883  10  1  
7080  55892  9  1  
7081  55903  11  1  
7082  55912  9  1  
7083  55925  13  1  
7084  55935  10  1  
7085  55945  10  1  
7086  55957  12  1  
7087  55968  11  1  
7088  55979  11  1  
7089  55990  11  1  
7090  55999  9  1  
7091  56011  12  1  
7092  56026  15  1  
7093  56036  10  1  
7094  56047  11  1  
7095  56058  11  1  
7096  56068  10  1  
7097  56078  10  1  
7098  56090  12  1  
7099  56100  10  1  
7100  56110  10  1  
7101  56121  11  1  
7102  56132  11  1  
7103  56145  13  1  
7104  56157  12  1  
7105  56168  11  1  
7106  56179  11  1  
7107  56192  13  1  
7108  56206  14  1  
7109  56218  12  1  
7110  56230  12  1  
7111  56241  11  1  
7112  56254  13  1  
7113  56269  15  1  
7114  56281  12  1  
7115  56293  12  1  
7116  56306  13  1  
7117  56320  14  1  
7118  56330  10  1  
7119  56342  12  1  
7120  56354  12  1  
7121  56365  11  1  
7122  56376  11  1  
7123  56389  13  1  
7124  56402  13  1  
7125  56415  13  1  
7126  56426  11  1  
7127  56440  14  1  
7128  56450  10  1  
7129  56462  12  1  
7130  56473  11  1  
7131  56483  10  1  
7132  56494  11  1  
7133  56509  15  1  
7134  56522  13  1  
7135  56534  12  1  
7136  56545  11  1  
7137  56554  9  1  
7138  56565  11  1  
7139  56579  14  1  
7140  56590  11  1  
7141  56604  14  1  
7142  56615  11  1  
7143  56627  12  1  
7144  56637  10  1  
7145  56648  11  1  
7146  56660  12  1  
7147  56672  12  1  
7148  56683  11  1  
7149  56693  10  1  
7150  56704  11  1  
7151  56714  10  1  
7152  56725  11  1  
7153  56735  10  1  
7154  56746  11  1  
7155  56758  12  1  
7156  56770  12  1  
7157  56781  11  1  
7158  56792  11  1  
7159  56804  12  1  
7160  56813  9  1  
7161  56825  12  1  
7162  56837  12  1  
7163  56849  12  1  
7164  56858  9  1  
7165  56869  11  1  
7166  56880  11  1  
7167  56890  10  1  
7168  56898  8  1  
7169  56908  10  1  
7170  56917  9  1  
7171  56927  10  1  
7172  56935  8  1  
7173  56944  9  1  
7174  56955  11  1  
7175  56963  8  1  
7176  56972  9  1  
7177  56982  10  1  
7178  56990  8  1  
7179  57000  10  1  
7180  57010  10  1  
7181  57021  11  1  
7182  57032  11  1  
7183  57042  10  1  
7184  57052  10  1  
7185  57063  11  1  
7186  57072  9  1  
7187  57082  10  1  
7188  57091  9  1  
7189  57100  9  1  
7190  57111  11  1  
7191  57121  10  1  
7192  57131  10  1  
7193  57142  11  1  
7194  57154  12  1  
