TimeWindow  TotalIterations  Iterations  Convergence  QNColumns  DeletedQNColumns  DroppedQNColumns  
8041  65506  8  1  30  5  1  
8042  65515  9  1  29  9  0  
8043  65523  8  1  27  9  0  
8044  65532  9  1  28  7  0  
8045  65542  10  1  28  8  1  
8046  65551  9  1  28  7  1  
8047  65560  9  1  29  7  0  
8048  65568  8  1  28  7  1  
8049  65579  11  1  28  10  0  
8050  65588  9  1  28  7  1  
8051  65597  9  1  30  6  0  
8052  65606  9  1  28  10  0  
8053  65618  12  1  28  10  1  
8054  65628  10  1  28  9  0  
8055  65638  10  1  27  10  0  
8056  65649  11  1  27  10  0  
8057  65659  10  1  27  9  0  
8058  65669  10  1  27  9  0  
8059  65679  10  1  28  8  0  
8060  65690  11  1  31  7  0  
8061  65700  10  1  26  14  0  
8062  65714  14  1  29  10  0  
8063  65721  7  1  28  7  0  
8064  65728  7  1  28  6  0  
8065  65738  10  1  29  8  0  
8066  65749  11  1  28  11  0  
8067  65761  12  1  27  12  0  
8068  65771  10  1  27  9  0  
8069  65780  9  1  28  7  0  
8070  65789  9  1  29  7  0  
8071  65799  10  1  28  10  0  
8072  65807  8  1  28  7  0  
8073  65816  9  1  26  10  0  
8074  65826  10  1  27  8  0  
8075  65835  9  1  26  9  0  
8076  65845  10  1  27  8  0  
8077  65854  9  1  27  8  0  
8078  65863  9  1  30  5  0  
8079  65873  10  1  32  7  0  
8080  65883  10  1  31  10  0  
8081  65893  10  1  29  11  0  
8082  65903  10  1  28  10  0  
8083  65913  10  1  30  7  0  
8084  65924  11  1  31  9  0  
8085  65935  11  1  31  10  0  
8086  65945  10  1  30  10  0  
8087  65955  10  1  29  10  0  
8088  65966  11  1  30  9  0  
8089  65975  9  1  31  7  0  
8090  65985  10  1  32  8  0  
8091  65995  10  1  30  11  0  
8092  66005  10  1  33  6  0  
8093  66014  9  1  32  9  0  
8094  66024  10  1  33  8  0  
8095  66033  9  1  33  8  0  
8096  66042  9  1  31  10  0  
8097  66051  9  1  29  10  0  
8098  66060  9  1  33  4  0  
8099  66068  8  1  35  5  0  
8100  66076  8  1  33  9  0  
8101  66086  10  1  33  9  0  
8102  66096  10  1  29  13  0  
8103  66105  9  1  30  7  0  
8104  66113  8  1  31  6  0  
8105  66122  9  1  33  6  0  
8106  66130  8  1  31  9  0  
8107  66139  9  1  31  8  0  
8108  66148  9  1  30  9  0  
8109  66156  8  1  29  8  0  
8110  66165  9  1  30  7  0  
8111  66174  9  1  31  6  1  
8112  66183  9  1  28  11  0  
8113  66192  9  1  31  5  0  
8114  66201  9  1  31  8  0  
8115  66210  9  1  32  7  0  
8116  66218  8  1  32  7  0  
8117  66227  9  1  30  10  0  
8118  66236  9  1  32  6  0  
8119  66247  11  1  33  9  0  
8120  66256  9  1  31  10  0  
8121  66267  11  1  31  10  0  
8122  66277  10  1  30  10  0  
8123  66286  9  1  31  7  0  
8124  66296  10  1  32  8  0  
8125  66305  9  1  32  8  0  
8126  66315  10  1  31  10  0  
8127  66324  9  1  30  9  0  
8128  66333  9  1  31  7  0  
8129  66340  7  1  29  8  0  
8130  66350  10  1  30  8  0  
8131  66357  7  1  31  4  1  
8132  66364  7  1  27  10  0  
8133  66372  8  1  30  4  0  
8134  66381  9  1  31  7  0  
8135  66389  8  1  31  7  0  
8136  66397  8  1  30  8  0  
8137  66405  8  1  29  8  0  
8138  66413  8  1  30  6  0  
8139  66420  7  1  30  6  0  
8140  66428  8  1  30  7  0  
8141  66436  8  1  30  7  0  
8142  66444  8  1  29  8  0  
8143  66452  8  1  29  7  0  
8144  66460  8  1  29  7  0  
8145  66469  9  1  26  11  0  
8146  66478  9  1  29  5  0  
8147  66486  8  1  31  5  0  
8148  66496  10  1  29  11  0  
8149  66506  10  1  28  10  0  
8150  66516  10  1  32  5  0  
8151  66525  9  1  31  9  0  
8152  66534  9  1  31  8  0  
8153  66544  10  1  32  8  0  
8154  66553  9  1  29  11  0  
8155  66564  11  1  29  10  0  
8156  66575  11  1  31  7  1  
8157  66583  8  1  30  8  0  
8158  66594  11  1  30  9  1  
8159  66602  8  1  31  6  0  
8160  66609  7  1  31  5  1  
8161  66620  11  1  31  10  0  
8162  66629  9  1  31  8  0  
8163  66640  11  1  31  10  0  
8164  66649  9  1  31  8  0  
8165  66658  9  1  31  7  1  
8166  66668  10  1  29  11  0  
8167  66677  9  1  30  6  1  
8168  66685  8  1  29  7  1  
8169  66695  10  1  28  10  0  
8170  66705  10  1  31  6  0  
8171  66713  8  1  33  5  0  
8172  66723  10  1  31  10  1  
8173  66732  9  1  32  7  0  
8174  66741  9  1  32  8  0  
8175  66750  9  1  30  10  0  
8176  66761  11  1  29  11  0  
8177  66772  11  1  31  8  0  
8178  66782  10  1  28  11  1  
8179  66794  12  1  29  10  0  
8180  66803  9  1  29  7  1  
8181  66813  10  1  28  10  0  
8182  66824  11  1  31  7  0  
8183  66832  8  1  29  9  0  
8184  66840  8  1  30  6  0  
8185  66849  9  1  28  10  0  
8186  66859  10  1  30  7  0  
8187  66868  9  1  28  10  0  
8188  66877  9  1  28  8  0  
8189  66887  10  1  26  11  0  
8190  66898  11  1  29  6  1  
8191  66908  10  1  29  9  0  
8192  66919  11  1  31  8  0  
8193  66929  10  1  31  9  0  
8194  66939  10  1  29  11  0  
8195  66950  11  1  32  7  0  
8196  66959  9  1  29  11  0  
8197  66967  8  1  31  5  0  
8198  66976  9  1  33  6  0  
8199  66985  9  1  33  8  0  
8200  66994  9  1  34  7  0  
8201  67003  9  1  32  10  0  
8202  67011  8  1  32  7  0  
8203  67019  8  1  36  3  0  
8204  67026  7  1  34  8  0  
8205  67035  9  1  34  8  0  
8206  67042  7  1  35  5  0  
8207  67050  8  1  33  9  0  
8208  67058  8  1  32  8  0  
8209  67065  7  1  33  5  0  
8210  67073  8  1  33  7  0  
8211  67080  7  1  33  6  0  
8212  67087  7  1  31  8  0  
8213  67095  8  1  30  8  0  
8214  67102  7  1  32  4  0  
8215  67110  8  1  32  7  0  
8216  67117  7  1  30  8  0  
8217  67125  8  1  33  4  0  
8218  67132  7  1  31  8  0  
8219  67140  8  1  33  5  0  
8220  67147  7  1  33  6  0  
8221  67154  7  1  34  5  0  
8222  67163  9  1  33  9  0  
8223  67171  8  1  33  7  0  
8224  67177  6  1  33  5  0  
8225  67184  7  1  32  7  0  
8226  67192  8  1  35  4  0  
8227  67200  8  1  33  8  1  
8228  67208  8  1  33  6  1  
8229  67216  8  1  31  9  0  
8230  67224  8  1  31  7  0  
8231  67233  9  1  31  8  0  
8232  67241  8  1  31  7  0  
8233  67249  8  1  32  6  0  
8234  67258  9  1  32  8  0  
8235  67267  9  1  33  6  1  
8236  67274  7  1  30  9  0  
8237  67284  10  1  31  8  0  
8238  67292  8  1  32  6  0  
8239  67300  8  1  30  9  0  
8240  67308  8  1  31  6  0  
8241  67315  7  1  31  6  0  
8242  67323  8  1  32  6  0  
8243  67331  8  1  32  7  0  
8244  67339  8  1  29  9  1  
8245  67348  9  1  29  7  1  
8246  67356  8  1  31  5  0  
8247  67364  8  1  32  6  0  
8248  67373  9  1  32  8  0  
8249  67382  9  1  34  6  0  
8250  67391  9  1  32  9  1  
8251  67399  8  1  30  9  0  
8252  67408  9  1  30  6  2  
8253  67415  7  1  29  7  0  
8254  67423  8  1  29  7  0  
8255  67433  10  1  30  7  1  
8256  67442  9  1  30  8  0  
8257  67452  10  1  28  11  0  
8258  67461  9  1  30  5  1  
8259  67471  10  1  29  10  0  
8260  67480  9  1  28  9  0  
8261  67488  8  1  27  8  0  
8262  67498  10  1  30  6  0  
8263  67508  10  1  29  10  0  
8264  67517  9  1  27  10  0  
8265  67527  10  1  29  7  0  
8266  67538  11  1  30  9  0  
8267  67547  9  1  29  9  0  
8268  67557  10  1  31  7  0  
8269  67565  8  1  30  8  0  
8270  67576  11  1  29  11  0  
8271  67587  11  1  27  12  0  
8272  67600  13  1  28  11  0  
8273  67611  11  1  29  9  0  
8274  67621  10  1  29  9  0  
8275  67633  12  1  28  12  0  
8276  67646  13  1  29  11  0  
8277  67656  10  1  31  7  0  
8278  67668  12  1  32  10  0  
8279  67680  12  1  31  11  1  
8280  67692  12  1  31  11  0  
8281  67703  11  1  30  11  0  
8282  67716  13  1  30  12  0  
8283  67726  10  1  29  10  0  
8284  67737  11  1  31  8  0  
8285  67746  9  1  29  10  0  
8286  67757  11  1  29  10  0  
8287  67768  11  1  30  9  0  
8288  67777  9  1  31  7  0  
8289  67787  10  1  28  12  0  
8290  67798  11  1  30  8  0  
8291  67809  11  1  31  9  0  
8292  67821  12  1  31  11  0  
8293  67831  10  1  31  9  0  
8294  67842  11  1  31  10  0  
8295  67853  11  1  32  9  0  
8296  67864  11  1  32  10  0  
8297  67874  10  1  31  10  0  
8298  67884  10  1  30  9  1  
8299  67894  10  1  34  4  1  
8300  67905  11  1  33  11  0  
8301  67915  10  1  35  7  0  
8302  67923  8  1  33  8  1  
8303  67933  10  1  30  12  0  
8304  67943  10  1  31  8  0  
8305  67952  9  1  32  7  0  
8306  67961  9  1  32  6  2  
8307  67970  9  1  30  10  0  
8308  67979  9  1  30  8  0  
8309  67988  9  1  31  7  0  
8310  67995  7  1  31  6  0  
8311  68003  8  1  31  7  0  
8312  68012  9  1  32  7  0  
8313  68021  9  1  31  9  0  
8314  68030  9  1  30  8  1  
8315  68038  8  1  29  8  0  
8316  68048  10  1  29  9  0  
8317  68057  9  1  30  7  0  
8318  68065  8  1  33  4  0  
8319  68074  9  1  32  9  0  
8320  68083  9  1  31  9  0  
8321  68093  10  1  28  12  0  
8322  68103  10  1  30  7  0  
8323  68112  9  1  31  7  0  
8324  68121  9  1  31  8  0  
8325  68130  9  1  30  9  0  
8326  68139  9  1  29  9  0  
8327  68147  8  1  28  8  0  
8328  68158  11  1  31  7  0  
8329  68169  11  1  31  10  0  
8330  68179  10  1  29  11  0  
8331  68189  10  1  32  6  0  
8332  68198  9  1  33  7  0  
8333  68209  11  1  30  13  0  
8334  68221  12  1  30  11  0  
8335  68229  8  1  29  8  0  
8336  68241  12  1  27  13  0  
8337  68253  12  1  29  9  0  
8338  68263  10  1  29  9  0  
8339  68273  10  1  27  11  0  
8340  68283  10  1  27  9  0  
8341  68293  10  1  28  8  0  
8342  68302  9  1  27  9  0  
8343  68312  10  1  27  9  0  
8344  68321  9  1  28  6  1  
8345  68330  9  1  28  7  1  
8346  68339  9  1  26  10  0  
8347  68351  12  1  30  7  0  
8348  68360  9  1  29  9  0  
8349  68369  9  1  28  9  0  
8350  68378  9  1  27  9  0  
8351  68388  10  1  29  7  0  
8352  68397  9  1  30  7  0  
8353  68406  9  1  31  7  0  
8354  68415  9  1  30  9  0  
8355  68424  9  1  32  6  0  
8356  68435  11  1  31  11  0  
8357  68445  10  1  32  8  0  
8358  68454  9  1  32  8  0  
8359  68462  8  1  32  7  0  
8360  68470  8  1  33  6  0  
8361  68479  9  1  32  9  0  
8362  68488  9  1  33  7  0  
8363  68497  9  1  34  7  0  
8364  68506  9  1  33  9  0  
8365  68515  9  1  33  8  0  
8366  68523  8  1  31  9  0  
8367  68533  10  1  32  8  0  
8368  68543  10  1  31  10  0  
8369  68554  11  1  31  10  0  
8370  68563  9  1  31  8  0  
8371  68572  9  1  32  7  0  
8372  68582  10  1  32  9  0  
8373  68591  9  1  31  8  1  
8374  68600  9  1  30  9  0  
8375  68611  11  1  30  10  0  
8376  68622  11  1  30  10  0  
8377  68631  9  1  30  8  0  
8378  68640  9  1  30  8  0  
8379  68649  9  1  30  8  0  
8380  68659  10  1  31  8  0  
8381  68668  9  1  32  7  0  
8382  68677  9  1  31  9  0  
8383  68686  9  1  30  9  0  
8384  68695  9  1  32  6  0  
8385  68703  8  1  30  8  1  
8386  68712  9  1  30  8  0  
8387  68721  9  1  31  6  1  
8388  68731  10  1  29  11  0  
8389  68740  9  1  30  7  0  
8390  68749  9  1  30  8  0  
8391  68758  9  1  29  9  0  
8392  68767  9  1  30  7  0  
8393  68776  9  1  30  8  0  
8394  68786  10  1  32  7  0  
8395  68796  10  1  31  10  0  
8396  68806  10  1  27  13  0  
8397  68816  10  1  27  9  0  
8398  68827  11  1  27  10  0  
8399  68837  10  1  26  10  0  
8400  68846  9  1  28  6  0  
8401  68855  9  1  31  5  0  
8402  68863  8  1  29  9  0  
8403  68871  8  1  30  6  0  
8404  68880  9  1  29  9  0  
8405  68889  9  1  29  8  0  
8406  68898  9  1  29  8  0  
8407  68910  12  1  31  9  0  
8408  68921  11  1  27  13  1  
8409  68930  9  1  29  6  0  
8410  68941  11  1  28  11  0  
8411  68951  10  1  31  6  0  
8412  68962  11  1  31  10  0  
8413  68972  10  1  31  9  0  
8414  68983  11  1  29  12  0  
8415  68993  10  1  31  7  0  
8416  69004  11  1  29  12  0  
8417  69016  12  1  33  7  0  
8418  69026  10  1  32  9  1  
8419  69035  9  1  31  8  1  
8420  69045  10  1  32  8  0  
8421  69054  9  1  33  7  0  
8422  69061  7  1  33  5  1  
8423  69070  9  1  33  7  1  
8424  69078  8  1  31  8  1  
8425  69086  8  1  34  4  0  
8426  69093  7  1  34  6  0  
8427  69100  7  1  32  8  0  
8428  69108  8  1  33  6  0  
8429  69115  7  1  34  5  0  
8430  69122  7  1  34  6  0  
8431  69130  8  1  33  8  0  
8432  69137  7  1  30  9  0  
8433  69145  8  1  33  4  0  
8434  69152  7  1  34  5  0  
8435  69159  7  1  35  5  0  
8436  69166  7  1  34  7  0  
8437  69172  6  1  34  5  0  
8438  69180  8  1  34  7  0  
8439  69188  8  1  33  7  1  
8440  69195  7  1  34  5  0  
8441  69205  10  1  34  9  0  
8442  69213  8  1  33  7  1  
8443  69221  8  1  34  6  0  
8444  69228  7  1  32  8  0  
8445  69238  10  1  33  8  0  
8446  69248  10  1  33  9  0  
8447  69257  9  1  32  8  1  
8448  69265  8  1  33  6  0  
8449  69275  10  1  33  9  0  
8450  69284  9  1  31  10  0  
8451  69293  9  1  31  8  0  
8452  69302  9  1  31  8  0  
8453  69309  7  1  31  6  0  
8454  69318  9  1  32  7  0  
8455  69327  9  1  30  9  1  
8456  69337  10  1  30  9  0  
8457  69348  11  1  28  12  0  
8458  69358  10  1  31  6  0  
8459  69368  10  1  29  11  0  
8460  69376  8  1  29  7  0  
8461  69384  8  1  31  5  0  
8462  69394  10  1  33  7  0  
8463  69403  9  1  32  9  0  
8464  69412  9  1  32  8  0  
8465  69421  9  1  31  9  0  
8466  69430  9  1  33  6  0  
8467  69439  9  1  33  8  0  
8468  69448  9  1  32  9  0  
8469  69457  9  1  32  8  0  
8470  69467  10  1  30  10  1  
8471  69476  9  1  30  8  0  
8472  69484  8  1  29  8  0  
8473  69494  10  1  30  8  0  
8474  69505  11  1  30  10  0  
8475  69512  7  1  29  7  0  
8476  69522  10  1  31  6  1  
8477  69530  8  1  32  6  0  
8478  69538  8  1  32  7  0  
8479  69547  9  1  31  9  0  
8480  69558  11  1  31  10  0  
8481  69567  9  1  33  6  0  
8482  69577  10  1  32  10  0  
8483  69587  10  1  30  11  0  
8484  69598  11  1  32  8  0  
8485  69607  9  1  30  10  0  
8486  69616  9  1  30  8  0  
8487  69626  10  1  28  11  0  
8488  69637  11  1  28  10  0  
8489  69650  13  1  28  12  0  
8490  69661  11  1  30  8  0  
8491  69671  10  1  30  9  0  
8492  69681  10  1  32  7  0  
8493  69691  10  1  31  10  0  
8494  69702  11  1  30  11  0  
8495  69712  10  1  31  8  0  
8496  69722  10  1  32  8  0  
8497  69731  9  1  31  9  0  
8498  69743  12  1  32  10  0  
8499  69754  11  1  33  9  0  
8500  69764  10  1  31  11  0  
8501  69777  13  1  32  10  1  
8502  69787  10  1  30  11  0  
8503  69798  11  1  32  8  0  
8504  69808  10  1  31  10  0  
8505  69818  10  1  31  9  0  
8506  69830  12  1  28  14  0  
8507  69841  11  1  30  8  0  
8508  69851  10  1  32  6  1  
8509  69860  9  1  30  10  0  
8510  69871  11  1  30  10  0  
8511  69881  10  1  30  9  0  
8512  69893  12  1  30  11  0  
8513  69903  10  1  27  12  0  
8514  69914  11  1  29  8  0  
8515  69926  12  1  32  8  0  
8516  69938  12  1  31  12  0  
8517  69952  14  1  30  14  0  
8518  69962  10  1  30  9  0  
8519  69974  12  1  32  9  0  
8520  69988  14  1  32  13  0  
8521  70002  14  1  31  14  0  
8522  70014  12  1  30  12  0  
8523  70024  10  1  29  10  0  
8524  70035  11  1  31  8  0  
8525  70047  12  1  29  13  0  
8526  70058  11  1  29  10  0  
8527  70068  10  1  32  6  0  
8528  70079  11  1  31  11  0  
8529  70091  12  1  32  10  0  
8530  70101  10  1  31  9  1  
8531  70112  11  1  30  11  0  
8532  70123  11  1  29  11  0  
8533  70133  10  1  30  8  0  
8534  70144  11  1  31  9  0  
8535  70154  10  1  31  9  0  
8536  70165  11  1  29  12  0  
8537  70175  10  1  31  5  2  
8538  70184  9  1  29  10  0  
8539  70193  9  1  30  7  0  
8540  70204  11  1  32  8  0  
8541  70213  9  1  30  10  0  
8542  70225  12  1  31  10  0  
8543  70236  11  1  28  13  0  
8544  70248  12  1  29  10  0  
8545  70257  9  1  30  7  0  
8546  70266  9  1  29  9  0  
8547  70276  10  1  29  9  0  
8548  70287  11  1  31  8  0  
8549  70297  10  1  31  9  0  
8550  70306  9  1  31  8  0  
8551  70316  10  1  32  8  0  
8552  70325  9  1  31  9  0  
8553  70334  9  1  34  5  0  
8554  70343  9  1  33  9  0  
8555  70351  8  1  31  9  0  
8556  70360  9  1  34  5  0  
8557  70368  8  1  33  8  0  
8558  70377  9  1  33  8  0  
8559  70386  9  1  35  6  0  
8560  70395  9  1  33  10  0  
8561  70402  7  1  33  6  0  
8562  70412  10  1  33  9  0  
8563  70421  9  1  33  8  0  
8564  70430  9  1  33  8  0  
8565  70438  8  1  33  7  0  
8566  70448  10  1  30  12  0  
8567  70458  10  1  31  8  0  
8568  70466  8  1  34  4  0  
8569  70476  10  1  33  10  0  
8570  70485  9  1  31  10  0  
8571  70494  9  1  32  7  0  
8572  70503  9  1  32  8  0  
8573  70512  9  1  33  7  0  
8574  70520  8  1  31  9  0  
8575  70531  11  1  33  8  0  
8576  70541  10  1  32  10  0  
8577  70550  9  1  32  8  0  
8578  70559  9  1  32  8  0  
8579  70568  9  1  31  9  0  
8580  70578  10  1  31  9  0  
8581  70589  11  1  31  10  0  
8582  70598  9  1  32  7  0  
8583  70610  12  1  31  12  0  
8584  70621  11  1  30  11  0  
8585  70631  10  1  30  9  0  
8586  70643  12  1  29  12  0  
8587  70655  12  1  29  11  0  
8588  70667  12  1  30  10  0  
8589  70679  12  1  31  10  0  
8590  70691  12  1  30  12  0  
8591  70704  13  1  30  12  0  
8592  70717  13  1  29  13  0  
8593  70729  12  1  30  10  0  
8594  70740  11  1  31  9  0  
8595  70751  11  1  29  11  1  
8596  70765  14  1  27  15  0  
8597  70778  13  1  27  12  0  
8598  70792  14  1  26  14  0  
8599  70806  14  1  25  14  0  
8600  70825  19  1  24  19  0  
8601  70836  11  1  27  7  0  
8602  70848  12  1  28  9  1  
8603  70861  13  1  30  10  0  
8604  70873  12  1  30  11  0  
8605  70883  10  1  30  9  0  
8606  70895  12  1  33  8  0  
8607  70908  13  1  35  10  0  
8608  70922  14  1  32  16  0  
8609  70935  13  1  31  12  1  
8610  70947  12  1  31  11  0  
8611  70957  10  1  34  6  0  
8612  70966  9  1  31  11  0  
8613  70976  10  1  31  9  0  
8614  70987  11  1  30  10  1  
8615  70997  10  1  31  7  1  
8616  71008  11  1  32  9  0  
8617  71016  8  1  29  10  0  
8618  71025  9  1  32  5  0  
8619  71033  8  1  30  8  1  
8620  71044  11  1  31  9  0  
8621  71055  11  1  32  8  1  
8622  71064  9  1  32  8  0  
8623  71075  11  1  32  10  0  
8624  71086  11  1  33  9  0  
8625  71097  11  1  34  9  0  
8626  71108  11  1  32  12  0  
8627  71120  12  1  34  9  0  
8628  71131  11  1  30  14  0  
8629  71143  12  1  33  8  0  
8630  71153  10  1  34  8  0  
8631  71163  10  1  34  9  0  
8632  71172  9  1  33  9  0  
8633  71181  9  1  30  11  0  
8634  71189  8  1  31  6  0  
8635  71199  10  1  30  10  0  
8636  71208  9  1  34  4  0  
8637  71217  9  1  35  7  0  
8638  71227  10  1  34  10  0  
8639  71236  9  1  34  8  0  
8640  71245  9  1  35  7  0  
8641  71253  8  1  34  8  0  
8642  71262  9  1  34  8  0  
8643  71270  8  1  34  7  0  
8644  71279  9  1  35  7  0  
8645  71288  9  1  32  11  0  
8646  71297  9  1  33  7  0  
8647  71306  9  1  34  7  0  
8648  71315  9  1  34  8  0  
8649  71324  9  1  34  8  0  
8650  71333  9  1  33  9  0  
8651  71341  8  1  34  6  0  
8652  71349  8  1  34  7  0  
8653  71358  9  1  32  10  0  
8654  71368  10  1  33  8  0  
8655  71378  10  1  34  8  0  
8656  71387  9  1  33  9  0  
8657  71396  9  1  34  7  0  
8658  71406  10  1  34  9  0  
8659  71416  10  1  33  10  0  
8660  71425  9  1  36  5  0  
8661  71434  9  1  35  9  0  
8662  71443  9  1  35  8  0  
8663  71452  9  1  35  8  0  
8664  71461  9  1  34  8  1  
8665  71471  10  1  34  9  0  
8666  71480  9  1  34  8  0  
8667  71488  8  1  33  8  0  
8668  71498  10  1  33  9  0  
8669  71507  9  1  35  6  0  
8670  71517  10  1  33  11  0  
8671  71526  9  1  32  9  0  
8672  71535  9  1  31  9  0  
8673  71544  9  1  34  5  0  
8674  71553  9  1  36  6  0  
8675  71561  8  1  33  10  0  
8676  71570  9  1  33  8  0  
8677  71579  9  1  34  7  0  
8678  71588  9  1  33  9  0  
8679  71598  10  1  33  9  0  
8680  71607  9  1  30  11  0  
8681  71617  10  1  33  6  0  
